ID,Title,Content,Content_Tagline,Content_Description,Content_Menu_or_URL,Content_Images,Content_Video,ClosedorQuestionable,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_kosher,_listing_kosher_url,listing_thumbnail,_listing_phone,_listing_website,_listing_email,_listing_social__facebook,_listing_social__instagram,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,DateCreated,_listing_confirmed,Status,Chabad Status,street_address,zip_code,KWB_Highlight,More Information:
12560,Iga Andy's - Valleyview,"<h3>Supermarket with Kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is a supermarket with Kosher products.</li>
 	<li>Items available: Kosher meats, dairy/Cholov Yisroel, and a Kosher aisle.</li>
 	<li>Located 5 miles west of downtown Edmonton.</li>
 	<li><a href=""http://www.edmontonkollel.com"" target=""_blank"" rel=""noopener noreferrer"">Heschcher</a>.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x53a021bd0cab90d5%3A0x8a3eacb687a2f59f!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOsNiwP8-l_3gOjFh3m1KmxPHCn5PDLtUQg5krf%3Dw213-h160-k-no!5sIga%20Andy%27s%20-%20Valleyview%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipOsNiwP8-l_3gOjFh3m1KmxPHCn5PDLtUQg5krf&hl=en&sa=X&ved=2ahUKEwi6rrivu6D0AhU0tTEKHZSwAp4Qoip6BAhiEAM&cshid=1637188916188912   https://www.google.com/maps/uv?pb=!1s0x53a021bd0cab90d5%3A0x8a3eacb687a2f59f!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOsNiwP8-l_3gOjFh3m1KmxPHCn5PDLtUQg5krf%3Dw213-h160-k-no!5sIga%20Andy%27s%20-%20Valleyview%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipNVpU1aaOmgjWnlDxXAGW1oSk_rCFPJKldMX7My&hl=en&sa=X&ved=2ahUKEwi6rrivu6D0AhU0tTEKHZSwAp4Qoip6BAhiEAM&cshid=1637188916188912,,,Supermarket,,North America,Canada,Alberta,,moderate,53.5257460,-113.5667610,"9106 142 St NW, Edmonton, AB T5R 0M7, Canada",EK,http://easternkosher.com/,,+1 780-483-1525,https://west.iga.ca/,,,,,,,,,,,,,,,,,,,,,,,,,1/10/2018,14/7/2021,,,,,,
12551,Real Canadian Superstore,"<h3>Supermarket with Kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is a supermarket with Kosher products.</li>
 	<li>They offer a Kosher aisle and frozen Glatt Kosher.</li>
 	<li>Located 6 miles west of downtown Edmonton.</li>
 	<li><a href=""http://www.edmontonkollel.com"" target=""_blank"" rel=""noopener noreferrer"">Heschcher</a>.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x53a020e2e19efd3f%3A0x70817e999cc66964!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNSMBj5Ft1QdDgSw4TUHj-OnnJZ_scUT34qclwz%3Dw213-h160-k-no!5sReal%20Canadian%20Superstore%20%2017303%20Stony%20Plain%20Rd%2C%20Edmonton%2C%20AB%20T5S%201B5%2C%20Canada%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipNaBNdKhbZtIgc6OEi4xVBm30qgXagGT7wsn14&hl=en&sa=X&ved=2ahUKEwj3-uj7uqD0AhWeSTABHSeCAiAQoip6BAhrEAM&cshid=1637188682331907   https://www.google.com/maps/uv?pb=!1s0x53a020e2e19efd3f%3A0x70817e999cc66964!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNSMBj5Ft1QdDgSw4TUHj-OnnJZ_scUT34qclwz%3Dw213-h160-k-no!5sReal%20Canadian%20Superstore%20%2017303%20Stony%20Plain%20Rd%2C%20Edmonton%2C%20AB%20T5S%201B5%2C%20Canada%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipO-fhNjwmYSOdFCdvjxTv8SBCgmuN2J4EYiJEqh&hl=en&sa=X&ved=2ahUKEwj3-uj7uqD0AhWeSTABHSeCAiAQoip6BAhrEAM&cshid=1637188682331907,,,Supermarket,,North America,Canada,Alberta,,moderate,53.5399567,-113.6211273,"17303 Stony Plain Rd, Edmonton, AB T5S 1B5, Canada",EK,easternkosher.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/10/2018,14/7/2021,,,,,,
11342,Bi-Lo Supermarket,"<h3>Supermarket with Kosher products, suggested by local Chabad House.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li><a href=""https://kosherwithoutborders.com/listings/chabad-of-myrtle-beach/"" target=""_blank"" rel=""noopener noreferrer"">Chabad of Myrtle Beach</a>, advises travelers that Kosher products may be purchased at Bi-Lo supermarket on 38th Ave.</li>
 	<li>At Bi-Lo you will find frozen, refrigerated, and dry Kosher sections carrying Cholov Yisroel products and fresh Glatt Kosher meat</li>
 	<li>Located 9 miles west of Myrtle Beach downtown, 9 miles from Chabad, and 75 miles east of I-95.</li>
</ul>",,,,,,,Supermarket,,North America,USA,South Carolina,,moderate,33.6741177,-78.9976604,"5020 Dick Pond Rd, Myrtle Beach, SC 29588, USA",N/A,,,+1 843-293-6664,"https://www.bi-lo.com/StoreDetails?search=5107&zipcode=MyrtleBeach,SC&distance=3.814861704054266",,https://www.facebook.com/BILOSuperSaver/,,sunday,custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""07:00"";}",29/7/2018,1/11/2020,,,,,,
11336,Trader Joe's Grocery Store,"<h3>Grocery chain with Kosher products and Kosher meat sections near Chabad.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Our friends from <a href=""https://kosherwithoutborders.com/listings/chabad-of-wilmington/"" target=""_blank"" rel=""noopener noreferrer"">Chabad of Wilmington</a>, Florida, have suggested us to shop at this supermarket.</li>
 	<li>The store with the largest selection of Kosher meat products is Trader Joe's.</li>
 	<li>A selection of Kosher food can be found at local supermarkets.</li>
 	<li>Located 4 miles west of downtown Wilmington. 3 miles southeast of Chabad and 80 miles east of I-95.</li>
</ul>",,,,https://contentstatic.com/9db1b67e-9bb3-4022-b48e-7d510f33b217.jpeg  https://www.google.com/maps/uv?pb=!1s0x89a9f5ab88e9466f%3A0x914158f2875a4b0a!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMbnBQG813v5h0AaVHlezF7zeZfQsYr7kEI4hja%3Dw213-h160-k-no!5sTrader%20Joe%27s%20Grocery%20Store%20%201437%20S%20College%20Rd%2C%20Wilmington%2C%20NC%2028403%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPXWqf2SoqhpJZh8lmzhiZ5gHOuSkINCMeKDJ34&hl=en&sa=X&ved=2ahUKEwilmM_ttKD0AhXVTjABHc9rBDEQoip6BAhxEAM&cshid=1637187062683283   https://www.google.com/maps/uv?pb=!1s0x89a9f5ab88e9466f%3A0x914158f2875a4b0a!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMbnBQG813v5h0AaVHlezF7zeZfQsYr7kEI4hja%3Dw213-h160-k-no!5sTrader%20Joe%27s%20Grocery%20Store%20%201437%20S%20College%20Rd%2C%20Wilmington%2C%20NC%2028403%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPBl0KxWcrHZHh5h_8hiBlOsTA4--Fu4AaRTJuK&hl=en&sa=X&ved=2ahUKEwilmM_ttKD0AhXVTjABHc9rBDEQoip6BAhxEAM&cshid=1637187062683283,,,Supermarket,,North America,USA,North Carolina,,moderate,34.2107721,-77.8857637,"1437 S College Rd, Wilmington, NC 28403, USA",Chabad of Wilmington,https://www.chabadofwilmington.org/,,+1 910-395-5173,http://locations.traderjoes.com/nc/wilmington/747/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,,,,,,,,,,,,,,,,,,,,,,,,,29/7/2018,1/11/2019,,,,,,
9761,Segal's Oasis Grill &amp; Kosher Foods,"<h3>The Oasis Grill at Segal's is a meat restaurant where wine, beer and spirits are served in a luxurious bar.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>The only Kosher market, butcher and restaurant in Phoenix for many decades.</li>
 	<li>They have expanded their dining room, added a full sized bar, feature live music, a hooka bar, and are now nearly finished adding a large outdoor patio, so their guests will be able to soon enjoy the best of sunny Phoenix, Arizona’s famous warm weather and breath-taking sunsets.</li>
 	<li><a href=""http://www.kosherphoenix.org/"">Under Supervision of the Phoenix Vaad HaKashrut</a></li>
</ul>",,,,,,,"Supermarket,Restaurant",Meat,North America,USA,Arizona,,moderate,33.5080912,-112.0652724,"4818 N 7th St, Phoenix, AZ 85014",Vaad of Phoenix,http://www.kosherphoenix.org/,,(602) 285-1515,http://www.segalsonestop.com/,,https://www.facebook.com/undersonstructions/,,,,,,,,,,,,,,,,,,,,,,,23/7/2018,1/9/2020,,,,,,
10006,Imperial Kosher Market &amp; Deli,"<h3>Kosher market and deli with menu.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Award-winning Kosher Market &amp; deli.</li>
 	<li>Glatt Kosher butcher shop.</li>
 	<li>Pas Yisroel Challot &amp; Pareve cakes.</li>
 	<li>Cholov Yisroel milk, cheese, and desserts.</li>
 	<li>Judaica: Yarmulkas, Tzitzit, Menorahs.</li>
 	<li>Fleishig (meat) takeaway, Shabbat takeaway.</li>
 	<li><a href=""http://www.kosherphoenix.org/"">Under Supervision of the Phoenix Vaad HaKashrut</a></li>
</ul>",,,,,,,Supermarket,"Dairy(Cholov Yisroel),Pareve",North America,USA,Arizona,,moderate,33.5379914,-112.0635709,"737 East Glendale Phoenix, Arizona 85022",Vaad of Phoenix,http://www.kosherphoenix.org/,,+1 602-285-6999,https://www.imperialkosher.com/,,https://www.facebook.com/pages/Imperial-Kosher-Market/127807077265227,,,,,,,,,,,,,,,,,,,,,,,16/7/2018,1/9/2020,,,,,,
9738,Kroger Market Place,"<h3>Supermarket chain with Kosher products.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>The Savannah Jewish Federation enlisted this supermarket as a local Kosher resource.</li>
 	<li>This place is a large supermarket chain with deli &amp; bakery departments, plus certified Kosher products on sale.</li>
 	<li>Located in Savannah Georgia, 25 miles southeast of Exit 5, I-95.</li>
 	<li><a href=""https://www.savj.org/"" target=""_blank"" rel=""noopener noreferrer"">Savannah Jewish Federation</a>.</li>
</ul>
<strong>Store services:</strong>
<ul>
 	<li class=""StoreServices-departmentsItem"">ATM.</li>
 	<li class=""StoreServices-departmentsItem"">Bakery.</li>
 	<li class=""StoreServices-departmentsItem"">Bistro.</li>
 	<li class=""StoreServices-departmentsItem"">Coin Star.</li>
 	<li class=""StoreServices-departmentsItem"">Deli.</li>
 	<li class=""StoreServices-departmentsItem"">Drive-thru Pharmacy.</li>
 	<li class=""StoreServices-departmentsItem"">Gas Station.</li>
 	<li class=""StoreServices-departmentsItem"">Grocery.</li>
 	<li class=""StoreServices-departmentsItem"">Money Services.</li>
 	<li class=""StoreServices-departmentsItem"">Red Box.</li>
 	<li class=""StoreServices-departmentsItem"">Starbucks.</li>
 	<li class=""StoreServices-departmentsItem"">Sushi.</li>
 	<li class=""StoreServices-departmentsItem"">Western Union.</li>
</ul>",,,,https://fastly.4sqi.net/img/general/600x600/23925046_hw9NlwAiHdu_8OmASoti9TXiSxtRzBjdAPAas0ckGY8.jpg   https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/93419775_10157631097093218_2744948551317454848_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=9267fe&_nc_ohc=1G34npYeopEAX8WIY7l&_nc_ht=scontent-lax3-1.xx&oh=495bf108520b068e14e675ef2284d1c8&oe=61BA6616   https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/89256466_10157478796793218_6396856760891604992_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=9267fe&_nc_ohc=HgkRgpkUDCgAX8Ji4GI&_nc_ht=scontent-lax3-1.xx&oh=45cfde1bb268474b6cbde3947bdbde4e&oe=61B98241,,,Supermarket,,North America,USA,Georgia,,moderate,32.0057605,-81.1124439,"318 Mall Blvd #100, Savannah, GA 31406, USA",Savannah Jewish Federation,https://www.savj.org/,,+1 912-200-9158,https://www.kroger.com/stores/details/011/00697?cid=loc_01100697_gmb,,,,,,,,,,,,,,,,,,,,,,,,,23/7/2018,21/1/2021,,,,,,
9872,Jerusalem Grill,"<h3>Grocery store and restaurant with the Cholov Yisreal pizza shop next door.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Glatt Kosher meat.</li>
 	<li>
<div>This place is a grocery store and also a restaurant. They offer Cholov Yisroel pizza shop next door.</div></li>
 	<li>
<div>For over 12 years, Jerusalem Grill and Grocery of Greater Daytona Beach has been the Kosher restaurant of choice for residents and visitors in the towns of Ormond Beach, Daytona Beach, Jacksonville, Orlando, Kissimmee, and Palm Coast. it is also a Kosher Market.</div></li>
 	<li>
<div>Centrally located in Ormond Beach, just minutes from 'The 95', with only a few minutes to the beach as well! Jerusalem Grill Grocery and Pizza shop welcome you to a delicious and enjoyable feast.</div></li>
 	<li>Jerusalem Grill Glatt Kosher Resturant serves the finest authentic Kosher Mediterranean and Israeli cuisines.</li>
 	<li>They can also cater and host your events and celebrations. Jerusalem Grill provides takeaway and delivery services to most major hotels and Central Florida.</li>
 	<li>For information on their different menus click: <a href=""http://www.glattkosherflorida.com/meat"" target=""_blank"" rel=""noopener noreferrer"">meat</a>, <a href=""http://www.glattkosherflorida.com/dairy"" target=""_blank"" rel=""noopener noreferrer"">dairy</a>, and <a href=""http://www.glattkosherflorida.com/shabbat"" target=""_blank"" rel=""noopener noreferrer"">Shabbat</a>.</li>
</ul>",,,,https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/96582638_165113934960286_6996964065528512512_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=9267fe&_nc_ohc=MZKgYAzo9CsAX_6PT44&_nc_ht=scontent-lax3-1.xx&oh=eac480e42f985c9821e03d234b1dabd8&oe=61B99AA2  https://scontent-lax3-1.xx.fbcdn.net/v/t1.6435-9/118550027_193625112109168_1500445670563945106_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=9267fe&_nc_ohc=3SneVhomuFIAX-uZmC1&_nc_ht=scontent-lax3-1.xx&oh=5cfc47ad462d971db6664996789f9539&oe=61BA43E9  https://www.google.com/maps/uv?pb=!1s0x88e6dd7560c95955%3A0x58df02d90f216a34!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN3bB74LMgG3Fp7GL9Q91wivAMN-8uWXS43vsuF%3Dw213-h160-k-no!5sJerusalem%20Grill%20%20%20%201185%20W%20Granada%20Blvd%20%235%2C%20Ormond%20Beach%2C%20FL%2032174%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPY4ptr5-FIPRq7ME8MT0FenqpvHGp5r2n0uUcd&hl=en&sa=X&ved=2ahUKEwiIqJ-qrKD0AhV5TTABHZbwDzoQoip6BAh3EAM&cshid=1637184824273819,,,"Supermarket,Restaurant",Meat,North America,USA,Florida,,expensive,29.2690570,-81.1009168,"1185 W Granada Blvd #5, Ormond Beach, FL 32174, USA",Rabbi Pinchas Ezagui,https://www.chabaddaytona.org/,,(386) 492-2970,https://www.jgrillfl.com/,info@jgrillfl.com,https://www.facebook.com/Jgrillfl/,https://www.instagram.com/jgrillfl/,monday,custom,12:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""21:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""14:00"";}",closed,,,custom,"a:1:{i:0;s:5:""12:00"";}",18/7/2018,9/8/2021,,,,,,
10135,House of Kosher Specialty Grocery Store,"<h3>Kosher specialities grocery store and deli takeaways.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>All meats are Glatt Kosher.  All dairy and baked goods that are produced at the store are Cholov Yisroel and Pas Yisroel.</li>
 	<li>Packaged goods offered for sale following the standards of the supervising agency marked on the product.</li>
 	<li>13,000 square feet, wall to wall, carrying everything you need. From fresh homemade goodies to deli, sushi and more, House of Kosher is a place where you can shop, and eat kosher.</li>
 	<li>Takeaways are available.</li>
 	<li>Located in Philadelphia, 25 miles west of Turnpike, <span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line""> take exit </span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line renderable-component-bold"">6</span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line""> for </span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line renderable-component-bold"">I-276 W </span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line"">toward </span></span><span class=""renderable-component""><span class=""renderable-component-text renderable-component-text-not-line renderable-component-bold"">Penn Turnpike.</span></span></li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x89c6b380a3a92389%3A0x52920c87fb890b62!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMhphxmBwjS71aHdq1b5p_m3ioPIhJr2neiE-qC%3Dw213-h160-k-no!5sHouse%20of%20Kosher%20Specialty%20Grocery%20Store%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMhphxmBwjS71aHdq1b5p_m3ioPIhJr2neiE-qC&hl=en&sa=X&ved=2ahUKEwjcxoLVl6D0AhUaRzABHedTDI4Qoip6BAhpEAM   https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/242377873_1862358237277706_5440917021697210783_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=vg7lnOWHhl4AX-hVnTQ&_nc_ht=scontent-lax3-1.xx&oh=96560fd7b1fbd0e589f973f5f762ee45&oe=619A4B71,,,Supermarket,,North America,USA,Pennsylvania,,moderate,40.0926800,-75.0330910,"House of Kosher, 9806 Bustleton Ave, Philadelphia, PA 19115, USA",Keystone K,http://keystone-k.org/,,+1 215-677-8100,https://www.facebook.com/houseofkosher/,,https://www.facebook.com/houseofkosher/,,,,,,,,,,,,,,,,,,,,,,,12/7/2018,20/1/2021,,,,,,
10472,"SuperValu Churchtown, Ireland","<h3>Supermarket with a Kosher food section.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>In this supermarket, you will find Kosher food section, such as fresh bread, challah, cheese, frozen/fresh meat, vegetarian (Tivall) products, frozen meals (that can be reheated in non-kosher ovens), wine, and other basics are available.</li>
 	<li>Some health-food shops sell vegetarian products (Tivall/Tofutti) with a hechsher.</li>
 	<li>In Ireland most products do not carry a hechsher or kosher symbol. Some products carry the sign of the London Beth Din (LBD), Manchester Beth Din, or an OU.</li>
 	<li>You can check the list of kosher products <a href=""http://d1371984-83167.blacknighthosting.com/wp-content/uploads/2014/11/YEARBOOK-Kosher-List-5775.pdf"" target=""_blank"" rel=""noopener noreferrer"">here.</a> (Updated November 2017).</li>
 	<li>Located in Dundrum, 5 miles south of downtown Dublin.</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x48670bad4880379b%3A0x8b3e8cbaedde4bf8!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMnepibfLX4O_9MgMzK0OmVzLMD-a4k42aQsTie%3Dw213-h160-k-no!5sSuperValu%20Churchtown%2C%20Ireland%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipP-8fyzf15Re2EO9sTAiwCBq8CpEaECG9JUAFpi&hl=en&sa=X&ved=2ahUKEwjVlvCzg6D0AhUbnWoFHXZgBjIQoip6BAhtEAM&cshid=1637173793576484  https://www.google.com/maps/uv?pb=!1s0x48670bad4880379b%3A0x8b3e8cbaedde4bf8!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMnepibfLX4O_9MgMzK0OmVzLMD-a4k42aQsTie%3Dw213-h160-k-no!5sSuperValu%20Churchtown%2C%20Ireland%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipMPplRihG_KYecki8iiQ9y1T2-Q5YzYg83vkKYd&hl=en&sa=X&ved=2ahUKEwjVlvCzg6D0AhUbnWoFHXZgBjIQoip6BAhtEAM&cshid=1637173793576484,,,Supermarket,,Europe,Ireland,,,moderate,53.2964015,-6.2602988,"13 Braemor Rd, Rathmines Little, Dublin 14, Irlanda",Rabbi Zalman Lent,,,+353 1 298 4917,https://supervalu.ie/,,https://www.facebook.com/Supervalu-Churchtown-1047406918633156/,,,,,,,,,,,,,,,,,,,,,,,8/7/2018,,,,,,,
12316,Seasons - Manhattan,"<h3>*PERMANENTLY CLOSED*</h3>
<h3>A Kosher shopping experience.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Seasons is a Kosher supermarket that invites you to shop for a wide variety of gourmet Kosher foods available at their stores. Including online shopping and delivery</li>
 	<li>They offer Kosher grocery and gourmet food, fresh meat and fish, deli, bakery, fresh fruits and vegetables, dairy, yoghurt, cheese, ice cream, and more.</li>
 	<li>They have seven other locations:
<ul>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-lakewood-kosher-supermarket-lakewood-nj/"" target=""_blank"" rel=""noopener noreferrer"">Lakewood</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-baltimore-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Baltimore</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-express-kosher-mart-lawrence-hempstead-ny/"" target=""_blank"" rel=""noopener noreferrer"">Lawrence Express.</a></li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-lawrence-ny-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Lawrence</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-queens-ny-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Queens</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-clifton-nj-kosher-supermarket/"" target=""_blank"" rel=""noopener noreferrer"">Clifton</a>.</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/seasons-scarsdale-kosher-mart/"" target=""_blank"" rel=""noopener noreferrer"">Scarsdale</a>.</li>
</ul>
</li>
</ul>",,,,,,checked,"Delivery/Pickup,Supermarket",,North America,USA,New York,Manhattan,moderate,40.7916554,-73.9718108,"661 Amsterdam Ave, New York, NY 10025",Various,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(212) 222-6332,https://seasonskosher.com/manhattan/storelocation,,https://www.facebook.com/supersol.ws.7,,,,,,,,,,,,,,,,,,,,,,,9/10/2018,16/7/2021,,,,,,
23105,I & D Glatt market Inc,"<h3>Specialty Grocery Store</h3>
<strong>ALL OUR MEAT IS BEIT YOSEPH</strong>

<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",,,,https://www.google.com/maps/uv?pb=!1s0x89c27cd728b49b9f%3A0x704e01d458b83f36!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPAmoZMAXsi275qbbYtUJeGPYh_Hp4Do_AyGCdc%3Dw239-h160-k-no!5sI%20%26%20D%20Glatt%20market%20Inc%20327%20Hempstead%20Ave%2C%20West%20Hempstead%2C%20NY%2011552%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPAmoZMAXsi275qbbYtUJeGPYh_Hp4Do_AyGCdc&hl=en&sa=X&ved=2ahUKEwj4n4i065_0AhUpk2oFHYUKCmcQoip6BAhrEAM&cshid=1637167403128864     https://www.google.com/maps/uv?pb=!1s0x89c27cd728b49b9f%3A0x704e01d458b83f36!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPAmoZMAXsi275qbbYtUJeGPYh_Hp4Do_AyGCdc%3Dw239-h160-k-no!5sI%20%26%20D%20Glatt%20market%20Inc%20327%20Hempstead%20Ave%2C%20West%20Hempstead%2C%20NY%2011552%2C%20USA%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipM42x28qiYQ8M0hjMJ_UBc8Qul-2xBUysEEyPbW&hl=en&sa=X&ved=2ahUKEwj4n4i065_0AhUpk2oFHYUKCmcQoip6BAhrEAM&cshid=1637167403128864,,,Supermarket,Meat,North America,USA,New York,,moderate,40.7002075,-73.6501027,"327 Hempstead Ave, West Hempstead, NY 11552, USA",VHF,http://www.vaad.org/new-york-brooklyn/vaad-hakashrus-of-flatbush/,,(516) 489-6926,https://idglatt.com/login.html,ianddglatt@gmail.com,https://www.facebook.com/pages/ID-Glatt/481792285329346,,monday,custom,08:00,"a:1:{i:0;s:5:""20:00"";}",closed,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""20:00"";}",closed,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""20:30"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""16:00"";}",closed,,,custom,"a:1:{i:0;s:5:""08:00"";}",20/5/2020,3/9/2021,,,,,,
