ID,Title,Content,ClosedorQuestionable,Chabad Status,Listing_Type,Meat_Dairy_Parve,Continent,Country,State/Provience,City,listing_thumbnail,_listing_phone,_listing_kosher,_listing_website,_listing_pricing_range,geolocation_lat,geolocation_long,_listing_location,_listing_social__facebook,_listing_kosher_url,_listing_email,_listing_working_hours,_listing_monday_hours_radio,_listing_monday_hours_open,_listing_monday_hours_close,_listing_tuesday_hours_radio,_listing_tuesday_hours_open,_listing_tuesday_hours_close,_listing_wednesday_hours_radio,_listing_wednesday_hours_open,_listing_wednesday_hours_close,_listing_thursday_hours_radio,_listing_thursday_hours_open,_listing_thursday_hours_close,_listing_friday_hours_radio,_listing_friday_hours_open,_listing_friday_hours_close,_listing_saturday_hours_radio,_listing_saturday_hours_open,_listing_saturday_hours_close,_listing_sunday_hours_radio,_listing_sunday_hours_open,_listing_social__instagram,DateCreated,_listing_confirmed,Status,Content_Tagline,Content_Description,Content_Images,Content_Video,Content_Menu_or_URL,street_address,zip_code,KWB_Highlight,More Information:
9162,House of Bagels,"<h3>NON-ORTHODOX CERTIFICATION</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Certified by a Conservative Egalitarian congregation.</li>
 	<li>Kosher Without Borders is designed to help you find Kosher food made to Orthodox standards anywhere on Earth.</li>
 	<li>We also list non-Orthodox providers and closed establishments to clear up any doubts you might have, if you come across them whilst searching online.</li>
 	<li>Kosher bagel bakery in Florida that has been open for 28 years.</li>
 	<li>Traditional neighbourhood bagel bakery.</li>
 	<li>Located 15 miles northwest of Downtown Saint Petersburg.</li>
</ul>",checked,,"Bakery,Restaurant",,North America,USA,Florida,,https://images.unsplash.com/photo-1599508704512-2f19efd1e35f?ixid=MnwxMjA3fDB8MHxzZWFyY2h8NHx8cXVlc3Rpb258ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60,+1 727-531-9823,Non-Orthodox organization,,cheap,27.8956480,-82.7450708,"13469 S Belcher Rd, Largo, FL 33771, EE. UU.",https://www.facebook.com/Stews-House-of-Bagels-240197599433718/,,,monday,closed,,,custom,"a:1:{i:0;s:5:""06:00"";}","a:1:{i:0;s:5:""13:00"";}",custom,"a:1:{i:0;s:5:""06:00"";}","a:1:{i:0;s:5:""13:00"";}",custom,"a:1:{i:0;s:5:""06:00"";}","a:1:{i:0;s:5:""13:00"";}",custom,"a:1:{i:0;s:5:""06:00"";}","a:1:{i:0;s:5:""13:00"";}",custom,"a:1:{i:0;s:5:""06:00"";}","a:1:{i:0;s:5:""13:00"";}",custom,"a:1:{i:0;s:5:""06:00"";}",,21/6/2018,16/8/2021,,,,https://scontent-lga3-2.xx.fbcdn.net/v/t31.18172-8/219680_240635406056604_1651256571_o.jpg?_nc_cat=109&ccb=1-5&_nc_sid=174925&_nc_ohc=16i93a7qRxEAX8s0bAm&_nc_oc=AQlClB4Rc6aTWHzU_n__YzqZpBqRL32ethCr7pFc0wBG8QR0W5navt2kQh5G8I9oKaY&_nc_ht=scontent-lga3-2.xx&oh=a14eed806c0ae45494eefcf87e49e6ca&oe=61D178CB   https://scontent-lga3-2.xx.fbcdn.net/v/t31.18172-8/256852_243486502438161_229016925_o.jpg?_nc_cat=104&ccb=1-5&_nc_sid=174925&_nc_ohc=rBY6_rYhq1AAX8ncp6z&_nc_ht=scontent-lga3-2.xx&oh=b5bff78b640a7ff4fe67557c5956d1fe&oe=61D12A9E,,,,,,
12137,Greenspace & Go,"<h3>NON-ORTHODOX SUPERVISION. Open on Shabbat.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Vegetarian. Non-Orthodox Rabbi certification.</li>
 	<li>Kosher Without Borders is designed to help you find Kosher food made to Orthodox standards anywhere on Earth.</li>
 	<li>We also list non-Orthodox providers and closed establishments to clear up any doubts you might have, if you come across them while searching online.</li>
 	<li>Their commitment is to serve locally sourced and fresh plant-based, custom-crafted meals and beverages.</li>
 	<li>Located 18 miles north of downtown Detroit.</li>
 	<li>From <a href=""http://koshermichigan.com/standards/"" target=""_blank"" rel=""noopener noreferrer"">Kosher Michigan’s website</a>:</li>
</ul>
“All ingredients used in food production at establishments under Kosher Michigan’s certification must be approved by Rabbi Jason Miller and bear an approved kosher symbol (hechsher). No new ingredients or products may be introduced with prior approval from Rabbi Jason Miller. In most cases, only cheeses with a reliable kosher symbol are used in the production of food. If cheeses that do not bear a reliable kosher symbol are used, they must be USDA-approved cheeses made in the U.S.and the kosher certification letter must stipulate this. These cheeses are approved as kosher by the Conservative Movement through a <a href=""http://rabbinicalassembly.org/teshuvot/docs/19912000/abelson_microbial.pdf"" target=""_blank"" rel=""noopener noreferrer"">legal ruling</a> by the International Rabbinical Assembly’s Committee on Jewish Law and Standards (Yoreh Deah 87:10; Rabbi Kassel Abelson 1994).”",checked,,Restaurant,,North America,USA,Michigan,,https://images.unsplash.com/photo-1599508704512-2f19efd1e35f?ixid=MnwxMjA3fDB8MHxzZWFyY2h8NHx8cXVlc3Rpb258ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60,(248) 850-8500,Kosher Michigan,https://greenspaceandgo.com/,moderate,42.5306962,-83.1991228,"32867 Woodward Ave, Royal Oak, MI 48073",,http://koshermichigan.com/,,,,,,,,,,,,,,,,,,,,,,,,14/8/2018,20/1/2021,,,,,,,,,,
8077,The Mixing Bowl Bakery - Non Kosher,"<h3>Not Kosher Bakery</h3>
<strong>KWB Highlights:</strong>
<ul>
 	<li style=""list-style-type: none;"">
<ul>
 	<li>Not a Kosher Bakery since they move a year and a half ago.</li>
 	<li>The Mixing Bowl Bakery is located at 8540 Patterson Avenue Richmond, VA 23229.  In The Beverly Hills Shopping Center on Parham &amp; Patterson Avenue. 11 miles west of Downtown Richmond.</li>
</ul>
</li>
</ul>",checked,,Bakery,,North America,USA,Virginia,,https://images.unsplash.com/photo-1599508704512-2f19efd1e35f?ixid=MnwxMjA3fDB8MHxzZWFyY2h8NHx8cXVlc3Rpb258ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60,(804) 288-2712,,,moderate,37.5953252,-77.5657179,"8540 Patterson Ave, Richmond, VA 23229",,,,,,,,,,,,,,,,,,,,,,,,,,29/5/2018,1/10/2020,,,,https://scontent-lax3-2.xx.fbcdn.net/v/t31.18172-8/468426_10150638091813077_721280417_o.jpg?_nc_cat=111&ccb=1-5&_nc_sid=e3f864&_nc_ohc=y_irY6PjtFMAX9VK4wX&tn=8xwR0EZvVxQK3iol&_nc_ht=scontent-lax3-2.xx&oh=f7328ae4b14da101905ef652c62af840&oe=61BDCE57   https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/248985177_10159469610673077_1386075889720963045_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=vA4GHsRFtQkAX_H399l&_nc_ht=scontent-lax3-1.xx&oh=553aa0d7194037a5a194c1899c2dbbc3&oe=619D9CD5  https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/247734651_10159455747468077_140025993210096852_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=V8jI0fADGPsAX81t9tI&_nc_ht=scontent-lax3-2.xx&oh=25b244eff78b40d877c33af776decd2e&oe=619D65F7  https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/241054838_10159379279948077_1973484396262710670_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8bfeb9&_nc_ohc=FZVEnqFuxCAAX9_59K3&_nc_ht=scontent-lax3-1.xx&oh=f6cb798e293549abb9eb89375393919a&oe=619D10FC,,,,,,
12167,Magnolia Bakery (Chicago),"<h3>NOT KOSHER. Non-Orthodox Rabbi certification. Open on Shabbat.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Dairy. Non-Orthodox Rabbi certification.</li>
 	<li>Kosher Without Borders is designed to help you find Kosher food made to Orthodox standards anywhere on Earth.</li>
 	<li>We also list non-Orthodox providers and closed establishments to clear up any doubts you might have, if you come across them while searching online.</li>
 	<li>From <a href=""http://koshermichigan.com/standards/"" target=""_blank"" rel=""noopener noreferrer"">Kosher Michigan’s website</a>:</li>
</ul>
""All ingredients used in food production at establishments under Kosher Michigan’s certification must be approved by Rabbi Jason Miller and bear an approved kosher symbol (hechsher). No new ingredients or products may be introduced with prior approval from Rabbi Jason Miller. In most cases, only cheeses with a reliable kosher symbol are used in the production of food. <strong>If cheeses that do not bear a reliable kosher symbol are used, they must be USDA-approved cheeses made in the U.S.</strong>and the kosher certification letter must stipulate this. These cheeses are approved as kosher by t<strong>he Conservative Movement</strong> through a <a href=""http://rabbinicalassembly.org/teshuvot/docs/19912000/abelson_microbial.pdf"" target=""_blank"" rel=""noopener noreferrer"">legal ruling</a> by the International Rabbinical Assembly’s Committee on Jewish Law and Standards (Yoreh Deah 87:10; Rabbi Kassel Abelson 1994).""",checked,,Bakery,,North America,USA,Michigan,,https://images.unsplash.com/photo-1599508704512-2f19efd1e35f?ixid=MnwxMjA3fDB8MHxzZWFyY2h8NHx8cXVlc3Rpb258ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60,(312) 346-7777,NON-ORTHODOX CERTIFICATE,https://www.magnoliabakery.com/,moderate,41.8834734,-87.6282109,"108 N State St Chicago, IL 60602",https://www.facebook.com/Magnolia-Bakery-1984665701854294/,http://koshermichigan.com/rabbi-miller/,,,,,,,,,,,,,,,,,,,,,,,,13/8/2018,20/1/2021,,,,https://www.google.com/maps/uv?pb=!1s0x880e2ca52e73a6b1%3A0xa29bcf1a62432ac9!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPq9O5tVnCprv9KkWWVT08xuo2YcHfXM_FHb_94%3Dw213-h160-k-no!5sMagnolia%20Bakery%20(Chicago)%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPq9O5tVnCprv9KkWWVT08xuo2YcHfXM_FHb_94&hl=en&sa=X&ved=2ahUKEwix-PHWr6_0AhXcknIEHQ7PAr0Qoip6BAheEAM  https://www.google.com/maps/uv?pb=!1s0x880e2ca52e73a6b1%3A0xa29bcf1a62432ac9!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPq9O5tVnCprv9KkWWVT08xuo2YcHfXM_FHb_94%3Dw213-h160-k-no!5sMagnolia%20Bakery%20(Chicago)%20-%20Google%20Search!15sCgIgAQ&imagekey=!1e10!2sAF1QipPx_p-C3rKCcytVfb3ATEcV_uDTArSjuA4L7Uz4&hl=en&sa=X&ved=2ahUKEwix-PHWr6_0AhXcknIEHQ7PAr0Qoip6BAheEAM,,,,,,
18473,Ruthy's Place,"<h3>Offering delicious dining and takeout to Miami, FL.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",checked,,Restaurant,Meat,North America,USA,Florida,Miami,,(305) 705-2636,,https://www.ruthysplacemiami.com/,moderate,25.9532053,-80.1492916,"19202 W Dixie Hwy, Miami, FL 33180, USA",,,,sunday,custom,"a:1:{i:0;s:5:""09:30"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:30"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:30"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:30"";}","a:1:{i:0;s:5:""19:00"";}",custom,"a:1:{i:0;s:5:""09:00"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""09:30"";}",,30/7/2019,23/7/2021,,,,,,,19202 W Dixie Hwy,33180,,
4235,Levy's Of Hollywood,"<h3>This family-owned, kosher eatery serves up traditional shawarma &amp; kebabs in a low-key atmosphere.</h3>
<strong>KWB’s Highlights:</strong>
<ul>
 	<li>For over 20 years, Levys kosher of hollywood has been synonymous with Middle Eastern fine dining.</li>
 	<li>Liz Levy executive chef/owner takes the cuisine and culture of her homeland to the next level with a breathtaking restaurant and delicious cuisine.</li>
 	<li>The Chef's mastery of traditional spices and flavors makes each dish an opportunity to experience classics and delicacies in new and exciting ways.</li>
 	<li>Every plate becomes a culinary journey. Levys kosher of Hollywood also features homemade desserts to sophisticated tastes.</li>
 	<li>For more information <a href=""http://www.levyskosherofhollywood.com/about.html"" target=""_blank"" rel=""noopener noreferrer"">click here</a>.</li>
</ul>
<p align=""center""></p>",checked,,Restaurant,Meat,North America,USA,Florida,Hollywood,,+1 954-983-2825,ORB,http://www.levyskosherofhollywood.com/,moderate,26.0337251,-80.1771314,"3369 Sheridan St, Hollywood, FL 33021, USA",https://www.facebook.com/LevysKosherOfHollywood/,https://orbonline.org/category/restaurants/,levyskosher@aol.com,thursday,custom,11:30,21:00,custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:30"";}","a:1:{i:0;s:5:""15:00"";}",closed,,,custom,"a:1:{i:0;s:5:""11:30"";}",https://www.instagram.com/levyskosher_hollywood/?hl=en,18/10/2017,26/7/2021,,,,Exterior:https://www.tripadvisor.com/Restaurant_Review-g34296-d833634-Reviews-Levy_s_Kosher_of_Hollywood-Hollywood_Broward_County_Florida.html   Interior:https://www.tripadvisor.com/Restaurant_Review-g34296-d833634-Reviews-Levy_s_Kosher_of_Hollywood-Hollywood_Broward_County_Florida.html Comida:https://www.tripadvisor.com/Restaurant_Review-g34296-d833634-Reviews-Levy_s_Kosher_of_Hollywood-Hollywood_Broward_County_Florida.html#photos;aggregationId=101&albumid=101&filter=7&ff=408841533,,,3369 Sheridan St,33021,,
15470,Falafix,"<h3>Unfortunately, this business closed due to the COVID-19 Pandemic.</h3>
<h3>*PERMANENTLY CLOSED*</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>This place is permanently closed.</li>
</ul>",checked,,"Cafe,Restaurant",,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+64 6-699 1818,,,none,40.7214272,-73.9880649,"96 Stanton St, New York, NY 10002, USA",,,,sunday,closed,10:00,"a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""01:00"";}",closed,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""01:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""01:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}",,16/4/2019,19/3/2021,,,,,,,,,,
17893,Cafe Classico,"<h3>Unfortunately, this business closed due to the COVID-19 Pandemic.</h3>
<h3>A fresh, delicious and glatt kosher restaurant in NYC.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",checked,,"Bakery,Cafe,Food",Meat,North America,USA,New York,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,(212) 355-5411,OK,https://store7.geomerx.com/cafeclassico/,moderate,40.7639530,-73.9758830,"35 W 57th St, New York, NY 10019, USA",https://www.facebook.com/pages/Cafe-Classico/139534699428280,http://www.ok.org/es/consumers/ok-certified-restaurants/,cafeclassico57@yahoo.com,sunday,custom,11:00,"a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""21:00"";}",custom,"a:1:{i:0;s:5:""11:00"";}","a:1:{i:0;s:5:""21:00"";}",closed,,,closed,,,closed,,,19/7/2019,16/3/2021,,,,,,,,,,
15922,Nona Bakery and Pizza,"<h3>Unfortunately, this business closed due to the COVID-19 Pandemic.</h3>
<h3>Bakery in Surfside.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",checked,,"Bakery,Cafe,Pizzeria",Dairy(Cholov Yisroel),North America,USA,Florida,Surfside,,+1 786-216-7717,KM,https://www.nona-bakery.com/,moderate,25.8844650,-80.1236774,"9454 Harding Ave, Surfside, FL 33154, USA",https://www.facebook.com/pg/NonaBakeryPizzeria/,http://koshermiami.org/establishments/NomaBakeryandPizza,nomakosherbakery@gmail.com,sunday,custom,08:30,"a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}","a:1:{i:0;s:5:""23:00"";}",custom,"a:1:{i:0;s:5:""08:00"";}","a:1:{i:0;s:5:""16:00"";}",custom,"a:1:{i:0;s:5:""20:00"";}","a:1:{i:0;s:5:""00:00"";}",custom,"a:1:{i:0;s:5:""08:30"";}",,24/4/2019,26/7/2021,,,,,,,9454 Harding Ave,33154,,
13095,Bagels n greens - 18th. Avenue,"<h3>Unfortunately, this business closed due to the COVID-19 Pandemic.</h3>
<h3>Café and bagel bar. Great decoration.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Dairy.</li>
 	<li>This place is an exclusive Kosher café and salad bar chain providing a healthy &amp; European style experience with a rich and varied menu.</li>
 	<li>They prepare gourmet goodies styled with elegance and distinction, such as the artistically crafted prestige baskets that you can give as gifts for your dear and beloved ones.</li>
 	<li>Check their menu <a href=""https://www.bagelsngreens.com/menu"" target=""_blank"" rel=""noopener noreferrer"">here</a>.</li>
 	<li><a href=""http://www.vaad.org/new-york-brooklyn/rabbi-yechiel-babad/"" target=""_blank"" rel=""noopener noreferrer"">Heschcher</a>.</li>
</ul>",checked,,"Cafe,Restaurant,Food",Dairy(Cholov Yisroel),North America,USA,New York,Brooklyn,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 718-256-6656,Rabbi Yechiel Babad (Tartikover Rav),https://www.bagelsngreens.com/,moderate,40.6237713,-73.9858725,"5702 18th Ave, Brooklyn, NY 11204, USA",https://www.facebook.com/BagelsNGreens/,http://www.vaad.org/new-york-brooklyn/rabbi-yechiel-babad/,,,,,,,,,,,,,,,,,,,,,,,,3/9/2018,24/3/2021,,,,,,,,,,
20050,Ramona’s,"<h3>Unfortunately, this business closed due to the COVID-19 Pandemic.</h3>
<h3>Restaurant-Italian style in Boca Raton.</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",checked,,Restaurant,Dairy(Cholov Yisroel),North America,USA,Florida,Boca Raton,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 561-419-7523,ORB,https://ramonasitalianeatery.com/,moderate,26.3827777,-80.1958394,"19785 Hampton Dr #1, Boca Raton, FL 33434, USA",https://www.facebook.com/RamonasKosherCafeBoca/,https://orbonline.org/category/restaurants/,rlevine1262@gmail.com,sunday,custom,10:00,"a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",custom,"a:1:{i:0;s:5:""10:00"";}","a:1:{i:0;s:5:""20:00"";}",closed,,,closed,,,custom,"a:1:{i:0;s:5:""10:00"";}",,5/11/2019,4/8/2021,,,,,,,,,,
17753,The Kosher Experience,"<h3>We've Got Something for Everyone!</h3>
<strong>KWB's Highlights:</strong>
<ul>
 	<li>Did we miss anything? Let us know in the comments below!</li>
 	<li>Have you been here before? Share your tips with us!</li>
 	<li>Are you the owner? Claim your listing!</li>
</ul>",checked,,Restaurant,Meat,North America,USA,New Jersey,,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,+1 201-692-7722,,,none,40.8364109,-74.1367040,"306 Main Ave, Clifton, NJ 07014, USA",,,,sunday,closed,,,closed,,,closed,,,closed,,,closed,,,closed,,,closed,,,17/7/2019,7/1/2020,,,,,,,,,,
1067,List of Closed Waterways Kosher Restaurants,"<strong>KWB's Highlights:</strong>

<strong>PERMANENTLY CLOSED</strong>
<ul>
 	<li>Acqua Trattoria (closed)</li>
 	<li>China Bistro (closed)</li>
 	<li>There a China Bistro location open in Hollywood</li>
 	<li>B&amp;B Bistro (closed)</li>
 	<li>Fuego <a href=""https://kosherwithoutborders.com/listings/fuego-by-mana/"">moved</a> to a new and much better location, 10 minutes south (moved)</li>
</ul>
<strong>New and open:</strong>
<ul>
 	<li><a href=""https://kosherwithoutborders.com/listings/karne/"">Karne</a>, a steak house in the same store where Fuego used to be (open)</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/levys-shawarma/"">Levy's Shawarma</a>. This is their second location in the city (open)</li>
 	<li><a href=""https://kosherwithoutborders.com/listings/noma-kosher-restaurant/"">Noma</a> (Dairy) is now in Waterways (open)</li>
 	<li>The <a href=""https://kosherwithoutborders.com/listings/how-sweet-ice-cream-store/"">Ice Cream shop</a> seems to have closed, but it's unclear. We've heard reports that both the Ice Cream and the coffee shops are now being run by the landlord.</li>
</ul>",checked,,Restaurant,,North America,USA,Florida,Aventura,https://images.unsplash.com/photo-1583868161943-29a9ec42256e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1171&q=80,,,,none,25.9688543,-80.1307056,"3565 NE 207th St A11, Aventura, FL 33180, USA",,,,tuesday,closed,15:00,"a:2:{i:0;s:5:""15:30"";i:1;s:5:""23:00"";}",closed,"a:2:{i:0;s:5:""12:00"";i:1;s:5:""17:00"";}","a:2:{i:0;s:5:""15:30"";i:1;s:5:""23:00"";}",closed,"a:2:{i:0;s:5:""12:00"";i:1;s:5:""17:00"";}","a:2:{i:0;s:5:""15:30"";i:1;s:5:""23:00"";}",closed,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""15:30"";}",closed,,,closed,"a:1:{i:0;s:5:""20:30"";}","a:1:{i:0;s:5:""00:00"";}",closed,"a:1:{i:0;s:5:""13:00"";}",,14/8/2017,27/7/2021,,,,,,,3565 NE 207th St A11,33180,,
2010,Chilo Bruno,"<strong>KWB's Highlights:</strong>
<ul>
 	<li>
<p id=""tw-target-text"" class=""tw-data-text tw-text-large XcVN5d tw-ta"" dir=""ltr"" data-placeholder=""Translation"">Practical hours at Chilo's kosher restaurant, open 24 hours a day.</p>
</li>
 	<li>
<p id=""tw-target-text"" class=""tw-data-text tw-text-large XcVN5d tw-ta"" dir=""ltr"" data-placeholder=""Translation"">At the Chilo kosher restaurant the sandwich is made with organic baguette bread, mezonoth bread or hamburger.</p>
</li>
 	<li>You can make your own sandwich, they offer a range of first-class meats, a wide and colorful selection of salads.</li>
</ul>",checked,,"Food,Delivery/Pickup,Restaurant",Meat,Europe,France,,Paris,https://images.unsplash.com/photo-1599508704512-2f19efd1e35f?ixid=MnwxMjA3fDB8MHxzZWFyY2h8NHx8cXVlc3Rpb258ZW58MHx8MHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=800&q=60,01.42.08.06.50,Beth din de Paris (Chrita Loubavitch),https://www.alloj.com/fr/restaurant-cacher/chilo/carte.html,none,48.8827659,2.3867799,"14, rue Manin 75019 Paris",https://www.facebook.com/ChiloRestaurant/?rf=857597890973256,,,monday,custom,12:00,"a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",custom,"a:1:{i:0;s:5:""12:00"";}","a:1:{i:0;s:5:""22:00"";}",closed,,,custom,"a:1:{i:0;s:5:""12:00"";}",,3/9/2017,22/4/2021,,,,,,,,,,
